Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Warengruppe,Umsatz,Feiertage,Ferientage,Niederschlag,imp_mask_Bewoelkung,imp_mask_Temperatur,imp_mask_Windgeschwindigkeit,imp_mask_Niederschlag,imp_mask_Wettercode,Wetterklasse,temp_7d_avg,temp_diff_next_day,warmer_than_week_before,colder_than_week_before
2014-07-18,1.0,26.05,10.0,0.0,0.0,1.0,119.811042532772,0.0,1.0,0.0,0,0,0,0,1,0,22.753571428571426,3.2964285714285744,3.2964285714285744,0.0
2014-07-18,1.0,26.05,10.0,0.0,0.0,2.0,611.760795891468,0.0,1.0,0.0,0,0,0,0,1,0,23.701785714285712,2.3482142857142883,2.3482142857142883,0.0
2014-07-18,1.0,26.05,10.0,0.0,0.0,3.0,320.693452457975,0.0,1.0,0.0,0,0,0,0,1,0,24.171428571428574,1.8785714285714263,1.8785714285714263,0.0
2014-07-18,1.0,26.05,10.0,0.0,0.0,4.0,65.1758893086205,0.0,1.0,0.0,0,0,0,0,1,0,24.641071428571426,1.408928571428575,1.408928571428575,0.0
2014-07-18,1.0,26.05,10.0,0.0,0.0,5.0,279.606579712619,0.0,1.0,0.0,0,0,0,0,1,0,25.110714285714288,2.9517857142857125,2.9517857142857125,0.0
2014-07-19,0.0,28.0625,13.0,5.0,0.0,1.0,144.785544515647,0.0,0.0,0.0,0,0,0,0,1,2,25.867857142857144,2.1946428571428562,2.1946428571428562,0.0
2014-07-19,0.0,28.0625,13.0,5.0,0.0,2.0,758.007682186119,0.0,0.0,0.0,0,0,0,0,1,2,26.625,1.4375,1.4375,0.0
2014-07-19,0.0,28.0625,13.0,5.0,0.0,3.0,366.459562323487,0.0,0.0,0.0,0,0,0,0,1,2,26.9125,1.1499999999999986,1.1499999999999986,0.0
2014-07-19,0.0,28.0625,13.0,5.0,0.0,4.0,63.9396602318238,0.0,0.0,0.0,0,0,0,0,1,2,27.2,0.8625000000000007,0.8625000000000007,0.0
2014-07-19,0.0,28.0625,13.0,5.0,0.0,5.0,305.406505596481,0.0,0.0,0.0,0,0,0,0,1,2,27.4875,-3.1750000000000007,0.0,3.1750000000000007
2014-07-20,3.0,24.3125,15.0,0.0,0.0,1.0,111.990298336233,0.0,0.0,0.0,0,0,0,0,1,0,27.239285714285717,-2.9267857142857174,0.0,2.9267857142857174
2014-07-20,3.0,24.3125,15.0,0.0,0.0,2.0,780.884234750352,0.0,0.0,0.0,0,0,0,0,1,0,26.991071428571427,-2.678571428571427,0.0,2.678571428571427
2014-07-20,3.0,24.3125,15.0,0.0,0.0,3.0,339.902049984209,0.0,0.0,0.0,0,0,0,0,1,0,26.455357142857142,-2.1428571428571423,0.0,2.1428571428571423
2014-07-20,3.0,24.3125,15.0,0.0,0.0,4.0,113.342961427795,0.0,0.0,0.0,0,0,0,0,1,0,25.919642857142858,-1.6071428571428577,0.0,1.6071428571428577
2014-07-20,3.0,24.3125,15.0,0.0,0.0,5.0,365.530435169498,0.0,0.0,0.0,0,0,0,0,1,0,25.383928571428573,-0.39642857142857224,0.0,0.39642857142857224
2014-07-22,0.0,24.9875,14.0,0.0,0.0,1.0,152.134170467115,0.0,1.0,0.0,0,0,0,0,1,0,24.94464285714286,0.04285714285714093,0.04285714285714093,0.0
2014-07-22,0.0,24.9875,14.0,0.0,0.0,2.0,613.026582121477,0.0,1.0,0.0,0,0,0,0,1,0,24.505357142857143,0.48214285714285765,0.48214285714285765,0.0
2014-07-22,0.0,24.9875,14.0,0.0,0.0,3.0,242.55244395064,0.0,1.0,0.0,0,0,0,0,1,0,24.601785714285715,0.3857142857142861,0.3857142857142861,0.0
2014-07-22,0.0,24.9875,14.0,0.0,0.0,4.0,64.3379713508066,0.0,1.0,0.0,0,0,0,0,1,0,24.698214285714283,0.28928571428571814,0.28928571428571814,0.0
2014-07-22,0.0,24.9875,14.0,0.0,0.0,5.0,288.485320151671,0.0,1.0,0.0,0,0,0,0,1,0,24.794642857142858,0.20535714285714235,0.20535714285714235,0.0
2014-07-23,0.0,25.0,14.0,0.0,0.0,1.0,144.39193026197,0.0,1.0,0.0,0,0,0,0,1,0,24.892857142857142,0.10714285714285765,0.10714285714285765,0.0
2014-07-23,0.0,25.0,14.0,0.0,0.0,2.0,588.604501791308,0.0,1.0,0.0,0,0,0,0,1,0,24.991071428571427,0.008928571428572951,0.008928571428572951,0.0
2014-07-23,0.0,25.0,14.0,0.0,0.0,3.0,287.633615174458,0.0,1.0,0.0,0,0,0,0,1,0,24.99285714285714,0.007142857142859782,0.007142857142859782,0.0
2014-07-23,0.0,25.0,14.0,0.0,0.0,4.0,62.0133222629487,0.0,1.0,0.0,0,0,0,0,1,0,24.994642857142857,0.00535714285714306,0.00535714285714306,0.0
2014-07-23,0.0,25.0,14.0,0.0,0.0,5.0,299.975419228409,0.0,1.0,0.0,0,0,0,0,1,0,24.99642857142857,-0.15892857142857153,0.0,0.15892857142857153
2014-07-24,0.0,24.8375,11.0,0.0,0.0,1.0,163.309889093623,0.0,1.0,0.0,0,0,0,0,1,0,24.975,-0.13750000000000284,0.0,0.13750000000000284
2014-07-24,0.0,24.8375,11.0,0.0,0.0,2.0,571.880975843334,0.0,1.0,0.0,0,0,0,0,1,0,24.95357142857143,-0.1160714285714306,0.0,0.1160714285714306
2014-07-24,0.0,24.8375,11.0,0.0,0.0,3.0,299.289482451215,0.0,1.0,0.0,0,0,0,0,1,0,24.93035714285714,-0.09285714285714164,0.0,0.09285714285714164
2014-07-24,0.0,24.8375,11.0,0.0,0.0,4.0,55.5812697700574,0.0,1.0,0.0,0,0,0,0,1,0,24.907142857142855,-0.06964285714285623,0.0,0.06964285714285623
2014-07-24,0.0,24.8375,11.0,0.0,0.0,5.0,285.813397183365,0.0,1.0,0.0,0,0,0,0,1,0,24.883928571428573,1.4410714285714263,1.4410714285714263,0.0
2014-07-25,0.0,26.325,18.0,61.0,0.0,1.0,145.131799090901,0.0,1.0,3.4,0,0,0,0,1,6,25.073214285714283,1.2517857142857167,1.2517857142857167,0.0
2014-07-25,0.0,26.325,18.0,61.0,0.0,2.0,570.629898893856,0.0,1.0,3.4,0,0,0,0,1,6,25.262499999999996,1.0625000000000036,1.0625000000000036,0.0
2014-07-25,0.0,26.325,18.0,61.0,0.0,3.0,272.241080478593,0.0,1.0,3.4,0,0,0,0,1,6,25.474999999999998,0.8500000000000014,0.8500000000000014,0.0
2014-07-25,0.0,26.325,18.0,61.0,0.0,4.0,72.4700702140274,0.0,1.0,3.4,0,0,0,0,1,6,25.6875,0.6374999999999993,0.6374999999999993,0.0
2014-07-25,0.0,26.325,18.0,61.0,0.0,5.0,310.380470201733,0.0,1.0,3.4,0,0,0,0,1,6,25.900000000000002,-1.1375000000000028,0.0,1.1375000000000028
2014-07-28,0.0,24.7625,7.0,0.0,0.0,1.0,157.813837411395,0.0,1.0,0.0,0,0,0,0,1,0,25.889285714285712,-1.1267857142857132,0.0,1.1267857142857132
2014-07-28,0.0,24.7625,7.0,0.0,0.0,2.0,630.170881828104,0.0,1.0,0.0,0,0,0,0,1,0,25.878571428571426,-1.116071428571427,0.0,1.116071428571427
2014-07-28,0.0,24.7625,7.0,0.0,0.0,3.0,288.502420604966,0.0,1.0,0.0,0,0,0,0,1,0,25.655357142857145,-0.8928571428571459,0.0,0.8928571428571459
2014-07-28,0.0,24.7625,7.0,0.0,0.0,4.0,68.3374949476673,0.0,1.0,0.0,0,0,0,0,1,0,25.432142857142853,-0.6696428571428541,0.0,0.6696428571428541
2014-07-28,0.0,24.7625,7.0,0.0,0.0,5.0,309.221736704548,0.0,1.0,0.0,0,0,0,0,1,0,25.20892857142857,0.14107142857143273,0.14107142857143273,0.0
2014-07-29,0.0,25.35,10.0,0.0,0.0,1.0,144.455051194281,0.0,1.0,0.0,0,0,0,0,1,0,25.06964285714286,0.28035714285714164,0.28035714285714164,0.0
2014-07-29,0.0,25.35,10.0,0.0,0.0,2.0,613.206800202833,0.0,1.0,0.0,0,0,0,0,1,0,24.93035714285714,0.4196428571428612,0.4196428571428612,0.0
2014-07-29,0.0,25.35,10.0,0.0,0.0,3.0,287.894788588307,0.0,1.0,0.0,0,0,0,0,1,0,25.014285714285712,0.33571428571428896,0.33571428571428896,0.0
2014-07-29,0.0,25.35,10.0,0.0,0.0,4.0,89.7377834900339,0.0,1.0,0.0,0,0,0,0,1,0,25.098214285714285,0.2517857142857167,0.2517857142857167,0.0
2014-07-29,0.0,25.35,10.0,0.0,0.0,5.0,324.42755442785,0.0,1.0,0.0,0,0,0,0,1,0,25.182142857142857,-2.2571428571428562,0.0,2.2571428571428562
2014-07-30,6.0,22.925,12.0,20.0,0.0,1.0,137.868369774792,0.0,1.0,0.0,0,0,0,0,1,6,24.919642857142858,-1.994642857142857,0.0,1.994642857142857
2014-07-30,6.0,22.925,12.0,20.0,0.0,2.0,621.013463682731,0.0,1.0,0.0,0,0,0,0,1,6,24.657142857142862,-1.7321428571428612,0.0,1.7321428571428612
2014-07-30,6.0,22.925,12.0,20.0,0.0,3.0,322.875881063173,0.0,1.0,0.0,0,0,0,0,1,6,24.310714285714287,-1.3857142857142861,0.0,1.3857142857142861
2014-07-30,6.0,22.925,12.0,20.0,0.0,5.0,315.984826379323,0.0,1.0,0.0,0,0,0,0,1,6,23.964285714285715,2.760714285714286,2.760714285714286,0.0
2014-08-01,1.0,26.725,8.0,0.0,0.0,1.0,153.966193788182,0.0,1.0,0.0,0,0,0,0,1,0,24.160714285714285,2.5642857142857167,2.5642857142857167,0.0
2014-08-01,1.0,26.725,8.0,0.0,0.0,2.0,607.946169858661,0.0,1.0,0.0,0,0,0,0,1,0,24.357142857142858,2.3678571428571438,2.3678571428571438,0.0
2014-08-01,1.0,26.725,8.0,0.0,0.0,3.0,319.500774930285,0.0,1.0,0.0,0,0,0,0,1,0,24.553571428571427,2.1714285714285744,2.1714285714285744,0.0
2014-08-01,1.0,26.725,8.0,0.0,0.0,4.0,55.4922004171488,0.0,1.0,0.0,0,0,0,0,1,0,25.09642857142857,1.62857142857143,1.62857142857143,0.0
2014-08-01,1.0,26.725,8.0,0.0,0.0,5.0,338.081748886164,0.0,1.0,0.0,0,0,0,0,1,0,25.639285714285716,0.44821428571428257,0.44821428571428257,0.0
2014-08-02,2.0,26.0875,12.0,21.0,0.0,1.0,189.444073316264,0.0,0.0,0.0,0,0,0,0,1,6,26.09107142857143,-0.003571428571429891,0.0,0.003571428571429891
2014-08-02,2.0,26.0875,12.0,21.0,0.0,2.0,792.653007246797,0.0,0.0,0.0,0,0,0,0,1,6,26.542857142857144,-0.4553571428571459,0.0,0.4553571428571459
2014-08-02,2.0,26.0875,12.0,21.0,0.0,3.0,371.317889627818,0.0,0.0,0.0,0,0,0,0,1,6,26.451785714285712,-0.3642857142857139,0.0,0.3642857142857139
2014-08-02,2.0,26.0875,12.0,21.0,0.0,4.0,71.2444851718065,0.0,0.0,0.0,0,0,0,0,1,6,26.360714285714284,-0.2732142857142854,0.0,0.2732142857142854
2014-08-02,2.0,26.0875,12.0,21.0,0.0,5.0,366.861495444026,0.0,0.0,0.0,0,0,0,0,1,6,26.269642857142856,-3.7571428571428562,0.0,3.7571428571428562
2014-08-04,6.0,22.5125,8.0,61.0,0.0,1.0,190.631341627449,0.0,1.0,0.1,0,0,0,0,1,6,25.667857142857144,-3.155357142857145,0.0,3.155357142857145
2014-08-04,6.0,22.5125,8.0,61.0,0.0,2.0,698.072698306791,0.0,1.0,0.1,0,0,0,0,1,6,25.066071428571426,-2.553571428571427,0.0,2.553571428571427
2014-08-04,6.0,22.5125,8.0,61.0,0.0,3.0,297.367760654552,0.0,1.0,0.1,0,0,0,0,1,6,24.55535714285714,-2.042857142857141,0.0,2.042857142857141
2014-08-04,6.0,22.5125,8.0,61.0,0.0,4.0,79.889568584304,0.0,1.0,0.1,0,0,0,0,1,6,24.044642857142858,-1.5321428571428584,0.0,1.5321428571428584
2014-08-04,6.0,22.5125,8.0,61.0,0.0,5.0,316.777899859372,0.0,1.0,0.1,0,0,0,0,1,6,23.533928571428568,-0.4464285714285694,0.0,0.4464285714285694
2014-08-05,5.0,23.0875,10.0,61.0,0.0,1.0,158.481203915988,0.0,1.0,0.0,0,0,0,0,1,6,23.10535714285714,-0.01785714285714235,0.0,0.01785714285714235
2014-08-05,5.0,23.0875,10.0,61.0,0.0,2.0,686.651118672334,0.0,1.0,0.0,0,0,0,0,1,6,22.676785714285717,0.41071428571428115,0.41071428571428115,0.0
2014-08-05,5.0,23.0875,10.0,61.0,0.0,3.0,368.177763746686,0.0,1.0,0.0,0,0,0,0,1,6,22.758928571428566,0.32857142857143273,0.32857142857143273,0.0
2014-08-05,5.0,23.0875,10.0,61.0,0.0,5.0,309.373113154504,0.0,1.0,0.0,0,0,0,0,1,6,22.84107142857143,-0.01607142857142918,0.0,0.01607142857142918
2014-08-06,0.0,22.825,10.0,5.0,0.0,1.0,140.003286627353,0.0,1.0,0.0,0,0,0,0,1,2,22.885714285714283,-0.06071428571428328,0.0,0.06071428571428328
2014-08-06,0.0,22.825,10.0,5.0,0.0,2.0,716.477063899978,0.0,1.0,0.0,0,0,0,0,1,2,22.93035714285714,-0.10535714285714093,0.0,0.10535714285714093
2014-08-06,0.0,22.825,10.0,5.0,0.0,3.0,445.601241556296,0.0,1.0,0.0,0,0,0,0,1,2,22.974999999999998,-0.14999999999999858,0.0,0.14999999999999858
2014-08-06,0.0,22.825,10.0,5.0,0.0,4.0,97.1130711484701,0.0,1.0,0.0,0,0,0,0,1,2,22.9375,-0.11250000000000071,0.0,0.11250000000000071
2014-08-06,0.0,22.825,10.0,5.0,0.0,5.0,319.569141755667,0.0,1.0,0.0,0,0,0,0,1,2,22.9,-0.17499999999999716,0.0,0.17499999999999716
2014-08-08,3.0,22.725,8.0,20.0,0.0,1.0,194.226703064487,0.0,1.0,0.0,0,0,0,0,1,6,22.848214285714285,-0.12321428571428328,0.0,0.12321428571428328
2014-08-08,3.0,22.725,8.0,20.0,0.0,2.0,758.990490310671,0.0,1.0,0.0,0,0,0,0,1,6,22.79642857142857,-0.0714285714285694,0.0,0.0714285714285694
2014-08-08,3.0,22.725,8.0,20.0,0.0,3.0,403.367070559787,0.0,1.0,0.0,0,0,0,0,1,6,22.782142857142862,-0.05714285714286049,0.0,0.05714285714286049
2014-08-08,3.0,22.725,8.0,20.0,0.0,5.0,381.207188610429,0.0,1.0,0.0,0,0,0,0,1,6,22.767857142857142,0.33214285714285907,0.33214285714285907,0.0
2014-08-10,6.0,23.1,12.0,20.0,0.0,1.0,98.5919510239083,0.0,0.0,0.5,0,0,0,0,1,6,22.807142857142857,0.2928571428571445,0.2928571428571445,0.0
2014-08-10,6.0,23.1,12.0,20.0,0.0,2.0,745.259273774263,0.0,0.0,0.5,0,0,0,0,1,6,22.84642857142857,0.2535714285714299,0.2535714285714299,0.0
2014-08-10,6.0,23.1,12.0,20.0,0.0,3.0,361.157964082022,0.0,0.0,0.5,0,0,0,0,1,6,22.88571428571429,0.21428571428571175,0.21428571428571175,0.0
2014-08-10,6.0,23.1,12.0,20.0,0.0,4.0,151.093936302627,0.0,0.0,0.5,0,0,0,0,1,6,22.939285714285717,0.1607142857142847,0.1607142857142847,0.0
2014-08-10,6.0,23.1,12.0,20.0,0.0,5.0,381.081855640357,0.0,0.0,0.5,0,0,0,0,1,6,22.992857142857144,-2.0553571428571438,0.0,2.0553571428571438
2014-08-13,2.0,20.9375,10.0,0.0,0.0,1.0,129.960879412869,0.0,1.0,0.0,0,0,0,0,1,0,22.7375,-1.8000000000000007,0.0,1.8000000000000007
2014-08-13,2.0,20.9375,10.0,0.0,0.0,2.0,677.282564266312,0.0,1.0,0.0,0,0,0,0,1,0,22.482142857142858,-1.5446428571428577,0.0,1.5446428571428577
2014-08-13,2.0,20.9375,10.0,0.0,0.0,3.0,333.616342702918,0.0,1.0,0.0,0,0,0,0,1,0,22.173214285714288,-1.2357142857142875,0.0,1.2357142857142875
2014-08-13,2.0,20.9375,10.0,0.0,0.0,4.0,76.235138727592,0.0,1.0,0.0,0,0,0,0,1,0,21.864285714285717,-0.9267857142857174,0.0,0.9267857142857174
2014-08-13,2.0,20.9375,10.0,0.0,0.0,5.0,410.801127074541,0.0,1.0,0.0,0,0,0,0,1,0,21.55535714285714,-4.230357142857141,0.0,4.230357142857141
2014-08-26,3.0,17.325,7.0,0.0,0.0,1.0,143.842260185182,0.0,0.0,0.0,0,0,0,0,1,0,20.730357142857144,-3.405357142857145,0.0,3.405357142857145
2014-08-26,3.0,17.325,7.0,0.0,0.0,2.0,468.647046949547,0.0,0.0,0.0,0,0,0,0,1,0,19.905357142857145,-2.580357142857146,0.0,2.580357142857146
2014-08-26,3.0,17.325,7.0,0.0,0.0,3.0,212.353122239622,0.0,0.0,0.0,0,0,0,0,1,0,19.389285714285712,-2.064285714285713,0.0,2.064285714285713
2014-08-26,3.0,17.325,7.0,0.0,0.0,4.0,64.7300809868511,0.0,0.0,0.0,0,0,0,0,1,0,18.873214285714287,-1.5482142857142875,0.0,1.5482142857142875
2014-08-26,3.0,17.325,7.0,0.0,0.0,5.0,297.826898355689,0.0,0.0,0.0,0,0,0,0,1,0,18.357142857142858,1.5178571428571423,1.5178571428571423,0.0
2014-08-27,1.0,19.875,9.0,0.0,0.0,1.0,141.124540763453,0.0,0.0,0.0,0,0,0,0,1,0,18.205357142857142,1.6696428571428577,1.6696428571428577,0.0
2014-08-27,1.0,19.875,9.0,0.0,0.0,2.0,552.631235154782,0.0,0.0,0.0,0,0,0,0,1,0,18.053571428571427,1.821428571428573,1.821428571428573,0.0
2014-08-27,1.0,19.875,9.0,0.0,0.0,3.0,203.47656887381,0.0,0.0,0.0,0,0,0,0,1,0,18.417857142857144,1.4571428571428555,1.4571428571428555,0.0
2014-08-27,1.0,19.875,9.0,0.0,0.0,4.0,91.7596012818803,0.0,0.0,0.0,0,0,0,0,1,0,18.782142857142855,1.0928571428571452,1.0928571428571452,0.0
2014-08-27,1.0,19.875,9.0,0.0,0.0,5.0,357.732101208972,0.0,0.0,0.0,0,0,0,0,1,0,19.146428571428572,-0.7714285714285722,0.0,0.7714285714285722
2014-09-02,2.0,18.375,13.0,21.0,0.0,1.0,93.4032112729648,0.0,0.0,0.0,0,0,0,0,1,6,19.296428571428574,-0.9214285714285744,0.0,0.9214285714285744
2014-09-02,2.0,18.375,13.0,21.0,0.0,2.0,458.402237519055,0.0,0.0,0.0,0,0,0,0,1,6,19.446428571428573,-1.071428571428573,0.0,1.071428571428573
2014-09-02,2.0,18.375,13.0,21.0,0.0,3.0,240.285480333537,0.0,0.0,0.0,0,0,0,0,1,6,19.232142857142858,-0.8571428571428577,0.0,0.8571428571428577
2014-09-02,2.0,18.375,13.0,21.0,0.0,4.0,57.3142573687701,0.0,0.0,0.0,0,0,0,0,1,6,19.017857142857142,-0.6428571428571423,0.0,0.6428571428571423
2014-09-02,2.0,18.375,13.0,21.0,0.0,5.0,288.614038229533,0.0,0.0,0.0,0,0,0,0,1,6,18.803571428571427,-0.05357142857142705,0.0,0.05357142857142705
2014-09-03,2.0,18.75,13.0,5.0,0.0,1.0,128.100882145258,0.0,0.0,0.0,0,0,0,0,1,2,18.642857142857142,0.10714285714285765,0.10714285714285765,0.0
2014-09-03,2.0,18.75,13.0,5.0,0.0,2.0,472.100194205842,0.0,0.0,0.0,0,0,0,0,1,2,18.482142857142858,0.26785714285714235,0.26785714285714235,0.0
2014-09-03,2.0,18.75,13.0,5.0,0.0,3.0,234.738745605959,0.0,0.0,0.0,0,0,0,0,1,2,18.535714285714285,0.2142857142857153,0.2142857142857153,0.0
2014-09-03,2.0,18.75,13.0,5.0,0.0,4.0,87.8687082235248,0.0,0.0,0.0,0,0,0,0,1,2,18.589285714285715,0.1607142857142847,0.1607142857142847,0.0
2014-09-03,2.0,18.75,13.0,5.0,0.0,5.0,318.657254851078,0.0,0.0,0.0,0,0,0,0,1,2,18.642857142857142,1.3571428571428577,1.3571428571428577,0.0
2014-09-04,0.0,20.0,15.0,4.0,0.0,1.0,118.732274802375,0.0,0.0,0.0,0,0,0,0,1,2,18.875,1.125,1.125,0.0
2014-09-04,0.0,20.0,15.0,4.0,0.0,2.0,450.131647250312,0.0,0.0,0.0,0,0,0,0,1,2,19.107142857142858,0.8928571428571423,0.8928571428571423,0.0
2014-09-04,0.0,20.0,15.0,4.0,0.0,3.0,223.143360976669,0.0,0.0,0.0,0,0,0,0,1,2,19.285714285714285,0.7142857142857153,0.7142857142857153,0.0
2014-09-04,0.0,20.0,15.0,4.0,0.0,4.0,72.2598802255058,0.0,0.0,0.0,0,0,0,0,1,2,19.464285714285715,0.5357142857142847,0.5357142857142847,0.0
2014-09-04,0.0,20.0,15.0,4.0,0.0,5.0,375.152423879348,0.0,0.0,0.0,0,0,0,0,1,2,19.642857142857142,1.7321428571428577,1.7321428571428577,0.0
2014-09-05,2.0,21.375,10.0,0.0,0.0,1.0,168.798990410438,0.0,0.0,0.0,0,0,0,0,1,0,20.017857142857142,1.3571428571428577,1.3571428571428577,0.0
2014-09-05,2.0,21.375,10.0,0.0,0.0,2.0,486.120366811752,0.0,0.0,0.0,0,0,0,0,1,0,20.392857142857142,0.9821428571428577,0.9821428571428577,0.0
2014-09-05,2.0,21.375,10.0,0.0,0.0,3.0,207.795889822214,0.0,0.0,0.0,0,0,0,0,1,0,20.589285714285715,0.7857142857142847,0.7857142857142847,0.0
2014-09-05,2.0,21.375,10.0,0.0,0.0,4.0,100.039080697173,0.0,0.0,0.0,0,0,0,0,1,0,20.785714285714285,0.5892857142857153,0.5892857142857153,0.0
2014-09-05,2.0,21.375,10.0,0.0,0.0,5.0,414.188447957927,0.0,0.0,0.0,0,0,0,0,1,0,20.982142857142858,3.0178571428571423,3.0178571428571423,0.0
2014-09-06,2.0,24.0,5.0,21.0,0.0,1.0,165.47761720592,0.0,0.0,14.1,0,0,0,0,1,6,21.553571428571427,2.446428571428573,2.446428571428573,0.0
2014-09-06,2.0,24.0,5.0,21.0,0.0,2.0,631.796059601553,0.0,0.0,14.1,0,0,0,0,1,6,22.125,1.875,1.875,0.0
2014-09-06,2.0,24.0,5.0,21.0,0.0,3.0,250.55328368274,0.0,0.0,14.1,0,0,0,0,1,6,22.5,1.5,1.5,0.0
2014-09-06,2.0,24.0,5.0,21.0,0.0,4.0,81.5506858317984,0.0,0.0,14.1,0,0,0,0,1,6,22.875,1.125,1.125,0.0
2014-09-06,2.0,24.0,5.0,21.0,0.0,5.0,379.478163301917,0.0,0.0,14.1,0,0,0,0,1,6,23.25,-4.625,0.0,4.625
2014-09-10,2.0,18.625,12.0,0.0,0.0,1.0,173.546299647139,0.0,0.0,0.0,0,0,0,0,1,0,22.857142857142858,-4.232142857142858,0.0,4.232142857142858
2014-09-10,2.0,18.625,12.0,0.0,0.0,2.0,400.83119972293,0.0,0.0,0.0,0,0,0,0,1,0,22.464285714285715,-3.8392857142857153,0.0,3.8392857142857153
2014-09-10,2.0,18.625,12.0,0.0,0.0,3.0,166.415961416606,0.0,0.0,0.0,0,0,0,0,1,0,21.696428571428573,-3.071428571428573,0.0,3.071428571428573
2014-09-10,2.0,18.625,12.0,0.0,0.0,5.0,300.968840698784,0.0,0.0,0.0,0,0,0,0,1,0,20.928571428571427,-3.553571428571427,0.0,3.553571428571427
2014-09-11,4.0,17.375,13.0,21.0,0.0,1.0,165.169051552497,0.0,0.0,0.0,0,0,0,0,1,6,19.982142857142858,-2.6071428571428577,0.0,2.6071428571428577
2014-09-11,4.0,17.375,13.0,21.0,0.0,2.0,438.949019339398,0.0,0.0,0.0,0,0,0,0,1,6,19.035714285714285,-1.6607142857142847,0.0,1.6607142857142847
2014-09-11,4.0,17.375,13.0,21.0,0.0,3.0,160.69566581164,0.0,0.0,0.0,0,0,0,0,1,6,18.089285714285715,-0.7142857142857153,0.0,0.7142857142857153
2014-09-11,4.0,17.375,13.0,21.0,0.0,4.0,85.1686827007037,0.0,0.0,0.0,0,0,0,0,1,6,17.910714285714285,-0.5357142857142847,0.0,0.5357142857142847
2014-09-11,4.0,17.375,13.0,21.0,0.0,5.0,279.576229303086,0.0,0.0,0.0,0,0,0,0,1,6,17.732142857142858,0.5178571428571423,0.5178571428571423,0.0
2014-09-12,1.0,18.25,11.0,0.0,0.0,1.0,130.3659563908,0.0,0.0,0.0,0,0,0,0,1,0,17.678571428571427,0.571428571428573,0.571428571428573,0.0
2014-09-12,1.0,18.25,11.0,0.0,0.0,2.0,394.097063724273,0.0,0.0,0.0,0,0,0,0,1,0,17.625,0.625,0.625,0.0
2014-09-12,1.0,18.25,11.0,0.0,0.0,3.0,163.496291050293,0.0,0.0,0.0,0,0,0,0,1,0,17.75,0.5,0.5,0.0
2014-09-12,1.0,18.25,11.0,0.0,0.0,4.0,86.8549239870084,0.0,0.0,0.0,0,0,0,0,1,0,17.875,0.375,0.375,0.0
2014-09-12,1.0,18.25,11.0,0.0,0.0,5.0,308.339123895824,0.0,0.0,0.0,0,0,0,0,1,0,18.0,-1.0,0.0,1.0
2014-09-13,7.0,17.0,12.0,20.0,0.0,1.0,152.497010928097,0.0,0.0,2.3,0,0,0,0,1,6,17.946428571428573,-0.946428571428573,0.0,0.946428571428573
2014-09-13,7.0,17.0,12.0,20.0,0.0,2.0,579.441847231862,0.0,0.0,2.3,0,0,0,0,1,6,17.892857142857142,-0.8928571428571423,0.0,0.8928571428571423
2014-09-13,7.0,17.0,12.0,20.0,0.0,3.0,202.680233069363,0.0,0.0,2.3,0,0,0,0,1,6,17.714285714285715,-0.7142857142857153,0.0,0.7142857142857153
2014-09-13,7.0,17.0,12.0,20.0,0.0,4.0,95.0356469783593,0.0,0.0,2.3,0,0,0,0,1,6,17.535714285714285,-0.5357142857142847,0.0,0.5357142857142847
2014-09-13,7.0,17.0,12.0,20.0,0.0,5.0,368.08036123658,0.0,0.0,2.3,0,0,0,0,1,6,17.357142857142858,2.3928571428571423,2.3928571428571423,0.0
2014-09-15,2.0,19.75,13.0,5.0,0.0,1.0,154.556691403417,0.0,0.0,0.0,0,0,0,0,1,2,17.571428571428573,2.178571428571427,2.178571428571427,0.0
2014-09-15,2.0,19.75,13.0,5.0,0.0,2.0,329.771125793257,0.0,0.0,0.0,0,0,0,0,1,2,17.785714285714285,1.9642857142857153,1.9642857142857153,0.0
2014-09-15,2.0,19.75,13.0,5.0,0.0,3.0,168.5821507078,0.0,0.0,0.0,0,0,0,0,1,2,18.178571428571427,1.571428571428573,1.571428571428573,0.0
2014-09-15,2.0,19.75,13.0,5.0,0.0,4.0,65.4469957924061,0.0,0.0,0.0,0,0,0,0,1,2,18.571428571428573,1.178571428571427,1.178571428571427,0.0
2014-09-15,2.0,19.75,13.0,5.0,0.0,5.0,246.361952258277,0.0,0.0,0.0,0,0,0,0,1,2,18.964285714285715,1.1607142857142847,1.1607142857142847,0.0
2014-09-16,0.0,20.125,13.0,5.0,0.0,1.0,106.657464651771,0.0,0.0,0.0,0,0,0,0,1,2,19.410714285714285,0.7142857142857153,0.7142857142857153,0.0
2014-09-16,0.0,20.125,13.0,5.0,0.0,2.0,398.175977428321,0.0,0.0,0.0,0,0,0,0,1,2,19.857142857142858,0.26785714285714235,0.26785714285714235,0.0
2014-09-16,0.0,20.125,13.0,5.0,0.0,3.0,158.588637787684,0.0,0.0,0.0,0,0,0,0,1,2,19.910714285714285,0.2142857142857153,0.2142857142857153,0.0
2014-09-16,0.0,20.125,13.0,5.0,0.0,4.0,89.2613596631694,0.0,0.0,0.0,0,0,0,0,1,2,19.964285714285715,0.1607142857142847,0.1607142857142847,0.0
